product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price,revenue,avg_comp_price,price_difference,price_ratio,freight_percentage,revenue_per_customer,price_group
bed1,bed_bath_table,01-03-2018,17,679.83,16.46235294,39.99,39,161,2,350,4.0,43,22,9,1,3,2018,15.88785047,3800,86.9,3.9,19.98235294,39.99,4.0,16.46235294,39.99,4.0,16.46235294,39.99,679.83,55.62666666666667,-15.63666666666667,0.7188998082454457,41.16617389347336,15.81,"(19.556, 88.72]"
bed1,bed_bath_table,01-04-2018,13,519.87,14.23615385,39.99,39,161,2,350,4.0,34,21,9,1,4,2018,12.14953271,3800,85.045,3.9,12.94,39.99,4.0,14.23615385,39.99,4.0,14.23615385,39.99,519.87,55.00833333333333,-15.01833333333333,0.7269807604908347,35.599284446111525,15.29029411764706,"(19.556, 88.72]"
bed1,bed_bath_table,01-05-2018,19,759.81,10.25631579,39.99,39,161,2,350,4.0,57,23,8,3,5,2018,10.26739356,3800,83.64961538,3.9,16.78038462,39.99,4.0,10.25631579,39.99,4.0,10.25631579,39.99,759.8100000000001,54.54320512666667,-14.553205126666668,0.733180235872287,25.64720127531883,13.330000000000002,"(19.556, 88.72]"
bed1,bed_bath_table,01-06-2018,5,199.95,13.998,39.99,39,161,2,350,4.0,43,21,9,0,6,2018,6.503115265,3800,79.9,3.9,23.00565217,39.99,4.0,13.998,39.99,4.0,13.998,39.99,199.95000000000002,53.293333333333344,-13.303333333333342,0.7503752814610957,35.00375093773443,4.65,"(19.556, 88.72]"
bed1,bed_bath_table,01-07-2018,8,319.92,20.4175,39.99,39,161,2,350,4.0,26,22,9,1,7,2018,12.07165109,3800,77.93333333,3.9,19.952,39.99,4.0,20.4175,39.99,4.0,20.4175,39.99,319.92,52.63777777666667,-12.647777776666665,0.7597205218212463,51.05651412853213,12.304615384615383,"(19.556, 88.72]"
bed1,bed_bath_table,01-08-2018,8,313.92,16.33375,39.24,39,161,2,350,4.0,15,23,8,1,8,2018,9.293873313,3800,74.0,3.9,17.25571429,39.24,4.0,16.33375,39.24,4.0,16.33375,39.99,313.92,50.82666666666668,-11.586666666666671,0.7720356768100733,41.62525484199796,20.928,"(19.556, 88.72]"
garden5,garden_tools,01-03-2017,6,419.4,32.68,69.9,36,450,1,9000,4.1,21,23,8,1,3,2017,9.107142857,19656,69.9,4.1,32.68,69.9,4.1,32.68,69.9,4.1,32.68,69.85,419.40000000000003,69.9,0.0,1.0,46.752503576537904,19.97142857142857,"(19.556, 88.72]"
garden5,garden_tools,01-04-2017,3,247.9,34.21666667,82.63333333,36,450,1,9000,4.1,17,20,10,2,4,2017,7.678571429,19656,82.63333333,4.1,34.21666667,82.63333333,4.1,34.21666667,82.63333333,4.1,34.21666667,69.9,247.89999999,82.63333333,0.0,1.0,41.407825741888175,14.582352940588237,"(19.556, 88.72]"
garden5,garden_tools,01-05-2017,20,1956.0,39.8975,97.58823529,36,450,1,9000,4.1,34,23,8,1,5,2017,19.04761905,19656,59.9,4.1,19.7325,59.9,4.2,26.24666667,97.58823529,4.1,39.8975,82.63333333,1951.7647058,72.46274509666667,25.12549019333333,1.3467366597803527,40.88351416688478,57.404844288235296,"(88.72, 157.54]"
garden5,garden_tools,01-06-2017,8,712.0,40.80125,89.0,36,450,1,9000,4.1,26,22,8,1,6,2017,7.619047619,19656,59.9,4.1,17.67,59.9,4.2,16.26,89.0,4.1,40.80125,97.58823529,712.0,69.60000000000001,19.39999999999999,1.2787356321839078,45.84410112359551,27.384615384615383,"(88.72, 157.54]"
garden5,garden_tools,01-07-2017,10,890.0,39.156,89.0,36,450,1,9000,4.1,74,21,10,1,7,2017,9.523809524,19656,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,89.0,890.0,59.9,29.1,1.4858096828046743,43.99550561797753,12.027027027027026,"(88.72, 157.54]"
garden5,garden_tools,01-08-2017,7,683.0,39.5,97.33333333,36,450,1,9000,4.1,113,23,8,1,8,2017,6.666666667,19656,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,89.0,681.3333333100001,59.9,37.43333333,1.6249304395659434,40.58219178221172,6.0294985248672575,"(88.72, 157.54]"
garden5,garden_tools,01-09-2017,9,891.0,39.01888889,99.0,36,450,1,9000,4.1,115,21,9,1,9,2017,8.571428571,19656,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,97.33333333,891.0,59.9,39.1,1.652754590984975,39.41301908080808,7.747826086956522,"(88.72, 157.54]"
garden5,garden_tools,01-10-2017,14,1386.0,45.77642857,99.0,36,450,1,9000,4.1,146,22,9,2,10,2017,13.33333333,19656,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,99.0,1386.0,59.9,39.1,1.652754590984975,46.23881673737374,9.493150684931509,"(88.72, 157.54]"
garden5,garden_tools,01-11-2017,17,1683.0,32.86352941,99.0,36,450,1,9000,4.1,339,22,8,4,11,2017,16.19047619,19656,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,99.0,1683.0,53.28031332666666,45.71968667333334,1.858097181092416,33.19548425252525,4.964601769911504,"(88.72, 157.54]"
garden5,garden_tools,01-12-2017,11,1089.0,38.05545455,99.0,36,450,1,9000,4.1,184,21,10,1,12,2017,10.47619048,19656,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,99.0,1089.0,55.425,43.575,1.7861975642760486,38.43985308080808,5.918478260869565,"(88.72, 157.54]"
garden5,garden_tools,01-01-2018,4,398.0,41.54,99.5,36,450,1,9000,4.1,137,23,8,2,1,2018,50.0,19656,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,99.0,398.0,49.9,49.6,1.993987975951904,41.74874371859296,2.9051094890510947,"(88.72, 157.54]"
garden5,garden_tools,01-02-2018,2,202.0,43.555,101.0,36,450,1,9000,4.1,160,20,8,2,2,2018,25.0,19656,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,99.5,202.0,50.60076805,50.39923195,1.9960171335778767,43.12376237623762,1.2625,"(88.72, 157.54]"
garden5,garden_tools,01-03-2018,1,101.0,67.02,101.0,36,450,1,9000,4.1,116,22,9,1,3,2018,9.107142857,19656,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,101.0,101.0,53.9,47.1,1.8738404452690167,66.35643564356435,0.8706896551724138,"(88.72, 157.54]"
garden5,garden_tools,01-04-2018,1,101.0,79.76,101.0,36,450,1,9000,4.1,111,21,9,1,4,2018,7.678571429,19656,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,101.0,101.0,53.9,47.1,1.8738404452690167,78.97029702970298,0.90990990990991,"(88.72, 157.54]"
consoles1,consoles_games,01-07-2017,13,258.7,13.47307692,19.9,49,100,4,150,4.2,13,21,10,1,7,2017,7.59180791,2304,19.9,4.2,13.47307692,19.9,3.9,11.85,19.9,4.2,13.47307692,19.85,258.7,19.9,0.0,1.0,67.70390412060301,19.9,"(19.556, 88.72]"
consoles1,consoles_games,01-08-2017,24,477.6,16.16375,19.9,49,100,4,150,4.2,33,23,8,1,8,2017,20.33898305,2304,19.9,4.2,16.16375,19.9,3.9,15.83272727,19.9,4.2,16.16375,19.9,477.59999999999997,19.9,0.0,1.0,81.2248743718593,14.47272727272727,"(19.556, 88.72]"
consoles1,consoles_games,01-09-2017,9,179.1,16.13333333,19.9,49,100,4,150,4.2,17,21,9,1,9,2017,7.627118644,2304,19.9,4.2,16.13333333,19.9,3.9,15.41111111,19.9,4.2,16.13333333,19.9,179.1,19.9,0.0,1.0,81.0720267839196,10.53529411764706,"(19.556, 88.72]"
consoles1,consoles_games,01-10-2017,28,603.2,13.53428571,21.54285714,49,100,4,150,4.2,38,22,9,2,10,2017,23.72881356,2304,21.54285714,4.2,13.53428571,20.66666667,3.9,12.80333333,21.54285714,4.2,13.53428571,19.9,603.19999992,21.25079365,0.2920634899999967,1.013743650934185,62.824933675440974,15.873684208421052,"(19.556, 88.72]"
consoles1,consoles_games,01-11-2017,28,686.0,13.64535714,24.5,49,100,4,150,4.2,49,22,8,4,11,2017,23.72881356,2304,24.5,4.2,13.64535714,24.5,3.9,13.65217391,24.5,4.2,13.64535714,21.54285714,686.0,24.5,0.0,1.0,55.69533526530612,14.0,"(19.556, 88.72]"
consoles1,consoles_games,01-12-2017,16,392.0,12.87375,24.5,49,100,4,150,4.2,30,21,10,1,12,2017,13.55932203,2304,24.5,4.2,12.87375,24.5,3.9,13.52470588,24.5,4.2,12.87375,24.5,392.0,24.5,0.0,1.0,52.545918367346935,13.066666666666666,"(19.556, 88.72]"
consoles1,consoles_games,01-02-2018,5,162.5,15.256,32.5,49,100,4,150,4.2,6,20,8,2,2,2018,20.83333333,2304,32.5,4.2,15.256,32.5,3.9,11.85,32.5,4.2,15.256,32.45,162.5,32.5,0.0,1.0,46.941538461538464,27.08333333333333,"(19.556, 88.72]"
consoles1,consoles_games,01-03-2018,6,195.0,18.05666667,32.5,49,100,4,150,4.2,13,22,9,1,3,2018,25.0,2304,32.5,4.2,18.05666667,32.74285714,3.9,14.02714286,32.5,4.2,18.05666667,32.5,195.0,32.58095238,-0.0809523799999993,0.9975153464191032,55.55897436923076,15.0,"(19.556, 88.72]"
consoles1,consoles_games,01-04-2018,7,245.4,12.98571429,35.05714286,49,100,4,150,4.2,13,21,9,1,4,2018,29.16666667,2304,35.05714286,4.2,12.98571429,34.2,3.9,15.015,35.05714286,4.2,12.98571429,32.5,245.40000002,34.77142857333333,0.2857142866666677,1.0082169268962906,37.04156480138211,18.876923078461537,"(19.556, 88.72]"
consoles1,consoles_games,01-05-2018,3,108.6,15.87,36.2,49,100,4,150,4.2,3,23,8,3,5,2018,12.5,2304,36.2,4.2,15.87,36.2,4.2,15.87,36.2,4.2,15.87,35.05714286,108.60000000000001,36.2,0.0,1.0,43.83977900552485,36.2,"(19.556, 88.72]"
consoles1,consoles_games,01-06-2018,2,72.4,18.35,36.2,49,100,4,150,4.2,2,21,9,0,6,2018,8.333333333,2304,36.2,4.2,18.35,36.2,4.2,18.35,36.2,4.2,18.35,36.2,72.4,36.2,0.0,1.0,50.69060773480663,36.2,"(19.556, 88.72]"
consoles1,consoles_games,01-07-2018,1,36.2,22.18,36.2,49,100,4,150,4.2,1,22,9,1,7,2018,7.59180791,2304,36.2,4.2,22.18,36.2,4.2,22.18,36.2,4.2,22.18,36.2,36.2,36.2,0.0,1.0,61.2707182320442,36.2,"(19.556, 88.72]"
garden7,garden_tools,01-04-2017,1,59.9,17.16,59.9,57,339,2,1800,4.2,17,20,10,2,4,2017,7.879612825,32560,59.9,4.2,17.16,59.9,4.2,17.16,59.9,4.2,17.16,59.85,59.9,59.9,0.0,1.0,28.64774624373957,3.523529411764706,"(19.556, 88.72]"
garden7,garden_tools,01-05-2017,1,59.9,13.44,59.9,57,339,2,1800,4.2,34,23,8,1,5,2017,8.756805808,32560,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.2,13.44,59.9,59.9,59.9,0.0,1.0,22.437395659432383,1.761764705882353,"(19.556, 88.72]"
garden7,garden_tools,01-07-2017,4,239.6,17.67,59.9,57,339,2,1800,4.2,74,21,10,1,7,2017,8.711433757,32560,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.85,239.6,59.9,0.0,1.0,29.4991652754591,3.2378378378378376,"(19.556, 88.72]"
garden7,garden_tools,01-08-2017,6,359.4,16.26,59.9,57,339,2,1800,4.2,113,23,8,1,8,2017,11.31276467,32560,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,359.4,59.9,0.0,1.0,27.145242070116865,3.180530973451327,"(19.556, 88.72]"
garden7,garden_tools,01-09-2017,5,299.5,16.782,59.9,57,339,2,1800,4.2,115,21,9,1,9,2017,8.620689655,32560,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,299.5,59.9,0.0,1.0,28.01669449081803,2.6043478260869564,"(19.556, 88.72]"
garden7,garden_tools,01-10-2017,11,658.9,14.80727273,59.9,57,339,2,1800,4.2,146,22,9,2,10,2017,18.96551724,32560,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,658.9,59.9,0.0,1.0,24.71998786310517,4.513013698630137,"(19.556, 88.72]"
garden7,garden_tools,01-11-2017,20,1043.6,16.016,51.32222222,57,339,2,1800,4.2,339,22,8,4,11,2017,34.48275862,32560,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9,1026.4444444,53.28031332666666,-1.9580911066666573,0.963249256912935,31.20675471016266,3.0278597179941005,"(19.556, 88.72]"
garden7,garden_tools,01-12-2017,10,571.8,18.103,56.97777778,57,339,2,1800,4.2,184,21,10,1,12,2017,17.24137931,32560,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,51.32222222,569.7777778,55.425,1.5527777799999924,1.0280158372575552,31.772035880196103,3.0966183576086954,"(19.556, 88.72]"
garden7,garden_tools,01-01-2018,11,548.9,21.98272727,49.9,57,339,2,1800,4.2,137,23,8,2,1,2018,19.29824561,32560,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,56.97777778,548.9,49.9,0.0,1.0,44.053561663326654,4.006569343065693,"(19.556, 88.72]"
garden7,garden_tools,01-02-2018,8,411.2,14.08375,51.4,57,339,2,1800,4.2,160,20,8,2,2,2018,14.03508772,32560,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9,411.2,50.60076805,0.7992319499999994,1.015794858078246,27.400291828793776,2.57,"(19.556, 88.72]"
garden7,garden_tools,01-03-2018,3,161.7,21.35,53.9,57,339,2,1800,4.2,116,22,9,1,3,2018,5.263157895,32560,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,51.4,161.7,53.9,0.0,1.0,39.61038961038961,1.3939655172413792,"(19.556, 88.72]"
garden7,garden_tools,01-04-2018,8,431.2,19.56375,53.9,57,339,2,1800,4.2,111,21,9,1,4,2018,7.879612825,32560,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9,431.2,53.9,0.0,1.0,36.29638218923933,3.884684684684685,"(19.556, 88.72]"
garden7,garden_tools,01-05-2018,9,477.1,16.46,52.9,57,339,2,1800,4.2,102,23,8,3,5,2018,8.756805808,32560,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9,476.09999999999997,53.39419002333333,-0.4941900233333314,0.9907444981726032,31.11531190926276,4.667647058823529,"(19.556, 88.72]"
garden7,garden_tools,01-06-2018,5,249.5,23.122,49.9,57,339,2,1800,4.2,58,21,9,0,6,2018,8.771929825,32560,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,52.9,249.5,49.9,0.0,1.0,46.33667334669339,4.301724137931035,"(19.556, 88.72]"
garden7,garden_tools,01-07-2018,6,299.4,20.99,49.9,57,339,2,1800,4.2,54,22,9,1,7,2018,8.711433757,32560,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9,299.4,49.903333333333336,-0.0033333333333374,0.9999332041947764,42.06412825651302,5.544444444444444,"(19.556, 88.72]"
garden7,garden_tools,01-08-2018,7,349.3,24.48142857,49.9,57,339,2,1800,4.2,46,23,8,1,8,2018,11.31276467,32560,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.9,349.3,49.903333333333336,-0.0033333333333374,0.9999332041947764,49.06097909819639,7.593478260869565,"(19.556, 88.72]"
health9,health_beauty,01-02-2017,11,219.89,11.75090909,19.99,48,575,1,100,4.3,19,20,8,2,2,2017,14.94444444,4500,19.99,4.3,11.75090909,19.99,4.3,11.75090909,64.99,3.9,15.348,19.94,219.89,34.99,-15.000000000000004,0.571306087453558,58.78393741870936,11.57315789473684,"(19.556, 88.72]"
health9,health_beauty,01-03-2017,9,179.91,13.81888889,19.99,48,575,1,100,4.3,25,23,8,1,3,2017,9.142857143,4500,19.99,4.3,13.81888889,89.99,4.1,13.02,64.99,3.9,17.26222222,19.99,179.91,58.32333333333332,-38.33333333333333,0.3427444704806539,69.12900895447724,7.1964,"(19.556, 88.72]"
health9,health_beauty,01-04-2017,13,259.87,18.03846154,19.99,48,575,1,100,4.3,23,20,10,2,4,2017,5.777777778,4500,19.99,4.3,18.03846154,19.99,4.3,18.03846154,64.99,3.9,15.16888889,19.99,259.87,34.99,-15.000000000000004,0.571306087453558,90.2374264132066,11.298695652173912,"(19.556, 88.72]"
health9,health_beauty,01-05-2017,16,319.84,14.8475,19.99,48,575,1,100,4.3,41,23,8,1,5,2017,9.805555556,4500,19.99,4.3,14.8475,89.99,4.1,16.09833333,64.99,3.9,14.811875,19.99,319.84,58.32333333333332,-38.33333333333333,0.3427444704806539,74.27463731865933,7.800975609756097,"(19.556, 88.72]"
health9,health_beauty,01-06-2017,21,419.79,12.68333333,19.99,48,575,1,100,4.3,53,22,8,1,6,2017,7.345238095,4500,19.99,4.3,12.68333333,89.99,4.1,14.16333333,58.79952381,3.9,13.90333333,19.99,419.78999999999996,56.25984127,-36.26984127,0.3553156132109364,63.44839084542272,7.920566037735848,"(19.556, 88.72]"
health9,health_beauty,01-07-2017,29,579.71,11.13517241,19.99,48,575,1,100,4.3,61,21,10,1,7,2017,9.123015873,4500,19.99,4.3,11.13517241,89.99,4.1,12.11882353,59.25666667,3.9,17.998,19.99,579.7099999999999,56.41222222333332,-36.42222222333332,0.3543558330473232,55.70371390695348,9.503442622950818,"(19.556, 88.72]"
health9,health_beauty,01-08-2017,28,651.72,14.27678571,23.39740741,48,575,1,100,4.3,82,23,8,1,8,2017,8.007936508,4500,23.39740741,4.3,14.27678571,89.99,4.1,13.41055556,58.99,3.9,16.24090909,19.99,655.12740748,57.45913580333333,-34.06172839333333,0.4072008233831227,61.01866527270938,7.989358627804878,"(19.556, 88.72]"
health9,health_beauty,01-09-2017,24,575.76,16.12,23.99,48,575,1,100,4.3,89,21,9,1,9,2017,10.66666667,4500,23.99,4.3,16.12,89.99,4.1,13.96428571,58.99,3.9,15.6392,23.39740741,575.76,57.656666666666666,-33.66666666666667,0.4160837139388333,67.19466444351814,6.469213483146067,"(19.556, 88.72]"
health9,health_beauty,01-10-2017,27,647.73,13.13666667,23.99,48,575,1,100,4.3,81,22,9,2,10,2017,12.0,4500,23.99,4.3,13.13666667,89.99,4.1,16.56291667,58.99,3.9,19.06526316,23.99,647.7299999999999,57.656666666666666,-33.66666666666667,0.4160837139388333,54.75892734472697,7.996666666666665,"(19.556, 88.72]"
health9,health_beauty,01-11-2017,28,671.72,12.37535714,23.99,48,575,1,100,4.3,139,22,8,4,11,2017,12.44444444,4500,23.99,4.3,12.37535714,89.99,4.1,16.99038462,58.99,3.9,15.71166667,23.99,671.7199999999999,57.656666666666666,-33.66666666666667,0.4160837139388333,51.58548203418092,4.83251798561151,"(19.556, 88.72]"
health9,health_beauty,01-12-2017,19,455.81,12.45684211,23.99,48,575,1,100,4.3,112,21,10,1,12,2017,8.444444444,4500,23.99,4.3,12.45684211,89.99,4.1,15.89473684,58.99,3.9,16.33222222,23.99,455.80999999999995,57.656666666666666,-33.66666666666667,0.4160837139388333,51.92514426844519,4.069732142857142,"(19.556, 88.72]"
health9,health_beauty,01-01-2018,19,455.81,11.28736842,23.99,48,575,1,100,4.3,98,23,8,2,1,2018,33.92857143,4500,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,23.99,455.80999999999995,57.656666666666666,-33.66666666666667,0.4160837139388333,47.05030604418508,4.651122448979591,"(19.556, 88.72]"
health9,health_beauty,01-02-2018,14,335.86,12.55,23.99,48,575,1,100,4.3,126,20,8,2,2,2018,14.94444444,4500,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,23.99,335.85999999999996,57.656666666666666,-33.66666666666667,0.4160837139388333,52.31346394330972,2.6655555555555552,"(19.556, 88.72]"
health9,health_beauty,01-03-2018,8,191.92,14.19875,23.99,48,575,1,100,4.3,169,22,9,1,3,2018,9.142857143,4500,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,23.99,191.92,55.57333333333333,-31.58333333333333,0.4316818618042226,59.18611921634015,1.1356213017751478,"(19.556, 88.72]"
health9,health_beauty,01-05-2018,7,167.93,7.988571429,23.99,48,575,1,100,4.3,159,23,8,3,5,2018,9.805555556,4500,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,23.94,167.92999999999998,54.32333333333333,-30.33333333333333,0.4416150211695404,33.29958911629846,1.0561635220125785,"(19.556, 88.72]"
health9,health_beauty,01-06-2018,3,71.97,16.27,23.99,48,575,1,100,4.3,131,21,9,0,6,2018,7.345238095,4500,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,23.99,71.97,54.32333333333333,-30.33333333333333,0.4416150211695404,67.81992496873698,0.5493893129770993,"(19.556, 88.72]"
health9,health_beauty,01-07-2018,3,71.97,18.81,23.99,48,575,1,100,4.3,113,22,9,1,7,2018,9.123015873,4500,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,23.99,71.97,54.32333333333333,-30.33333333333333,0.4416150211695404,78.40766986244269,0.6369026548672566,"(19.556, 88.72]"
health9,health_beauty,01-08-2018,2,47.98,16.77,23.99,48,575,1,100,4.3,127,23,8,1,8,2018,8.007936508,4500,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,23.99,47.98,55.26714285666666,-31.27714285666666,0.4340734613731923,69.90412671946645,0.3777952755905511,"(19.556, 88.72]"
cool4,cool_stuff,01-07-2017,1,134.99,15.7,134.99,40,1456,1,2425,3.8,42,21,10,1,7,2017,1.428571429,16530,99.99,4.2,16.52909091,129.99,4.3,18.715625,134.99,3.8,15.7,134.94,134.99,121.65666666666668,13.333333333333329,1.109598049154725,11.630491147492403,3.2140476190476197,"(88.72, 157.54]"
cool4,cool_stuff,01-08-2017,1,134.99,15.7,134.99,40,1456,1,2425,3.8,39,23,8,1,8,2017,1.428571429,16530,99.99,4.2,18.975,116.9275,4.3,19.02125,134.99,3.8,15.7,134.99,134.99,117.3025,17.6875,1.1507853626308049,11.630491147492403,3.461282051282052,"(88.72, 157.54]"
cool4,cool_stuff,01-10-2017,12,1763.88,18.755,146.99,40,1456,1,2425,3.8,33,22,9,2,10,2017,17.14285714,16530,99.99,4.2,16.95,119.99,4.3,19.997,146.99,3.8,18.755,146.94,1763.88,122.32333333333334,24.66666666666667,1.2016513611466877,12.759371385808556,53.45090909090909,"(88.72, 157.54]"
cool4,cool_stuff,01-11-2017,27,4248.73,20.83703704,157.3603704,40,1456,1,2425,3.8,42,22,8,4,11,2017,38.57142857,16530,99.99,4.2,16.1875,129.99,4.3,22.67444444,157.3603704,3.8,20.83703704,146.99,4248.7300008,129.1134568,28.2469136,1.2187759068658133,13.241603961044056,101.16023811428572,"(88.72, 157.54]"
cool4,cool_stuff,01-12-2017,29,4842.71,24.47137931,166.99,40,1456,1,2425,3.8,38,21,10,1,12,2017,41.42857143,16530,99.99,4.2,15.26666667,129.99,4.3,25.59,166.99,3.8,24.47137931,157.3603704,4842.71,132.32333333333335,34.66666666666666,1.2619845328362345,14.654398053775674,127.43973684210526,"(157.54, 226.36]"
